id,name,shortDescription,longDescription,creationDate,publishedDate,lastModifiedDate,linkURL,linkText,tags,videoStillURL,thumbnailURL,referenceId,length,economics,playsTotal,playsTrailingWeek,FLVFullLength,videoFullLength
"2400057049001","Rubén Ortiz Córdova - Abogado","Rubén Ortiz Córdova - Abogado","","1369176189972","1369176189972","1369177873301","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2400003879001_video-still-for-video-2400057049001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2400003878001_thumbnail-for-video-2400057049001.jpg?pubId=986049905001","","1565652","AD_SUPPORTED","38","0","","",
"1168419021001","Elba los dirige y ellos se juntan","Elba los dirige y ellos se juntan","","1316463142992","1316464571602","1316464571620","","","","","","","266054","AD_SUPPORTED","5","0","","",
"1655264551001","Invitados españoles del festival Somo más","Invitados españoles del festival Somo más","","1337894262950","1337894262950","1337894678312","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1655307218001_vs-1655291521001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1655307219001_th-1655291521001.jpg?pubId=986049905001","","190195","AD_SUPPORTED","89","0","","",
"1290029646001","Egipcios protestan contra la Junta Militar","Egipcios protestan contra la Junta Militar","","1321987897065","1321987897066","1321988351296","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1290063739001_vs-1290053845001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1290063740001_th-1290053845001.jpg?pubId=986049905001","","58445","AD_SUPPORTED","59","0","","",
"1956290175001","Pimientos de piquillo rellenos con atún","Pimientos de piquillo rellenos con atún","","1352404717180","1352404717180","1352409029231","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1956358550001_vs-509c0eede0b9b0e49471e6ef-782203298001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1956358552001_th-509c0eede0b9b0e49471e6ef-782203298001.jpg?pubId=986049905001","","263764","AD_SUPPORTED","357","0","","",
"2472719978001","Rudy Márquez - Bolerista","Rudy Márquez - Bolerista","","1370990337468","1370990337468","1370991048837","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2472737959001_vs-51b7a701e4b038cf43535cdd-806787309001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2472737960001_th-51b7a701e4b038cf43535cdd-806787309001.jpg?pubId=986049905001","","1109241","AD_SUPPORTED","33","0","","",
"2451394265001","Thelma Fernández - Abogada","Thelma Fernández - Abogada -20130607-170446_446","","1370642699430","1370642699430","1370645704732","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2451203734001_video-still-for-video-2451394265001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2451203733001_thumbnail-for-video-2451394265001.jpg?pubId=986049905001","","1077430","AD_SUPPORTED","","","","",
"1667815932001","Los Lázaros de la salsa estrenan nuevo videoclip","Los Lázaros de la salsa estrenan nuevo videoclip","","1338571040950","1338571040950","1338571542917","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1667821891001_vs-1667816035001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1667821892001_th-1667816035001.jpg?pubId=986049905001","","233547","AD_SUPPORTED","141","0","","",
"2804697735001","Djokovic campeón del Masters 1000 de París","Djokovic campeón del Masters 1000 de París","","1383585336540","1383585336540","1383585663521","","","","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201311/1628/986049905001_2804731525001_video-still-for-video-2804697735001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/d21/unsecured/media/986049905001/201311/628/986049905001_2804731524001_thumbnail-for-video-2804697735001.jpg?pubId=986049905001","","83221","AD_SUPPORTED","","","","",
"2715084038001","Trabajos viales en la avenida Francisco de Miranda continuarán","Trabajos viales en la avenida Francisco de Miranda continuarán","","1380750261132","1380750261132","1380811153234","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2715049238001_video-still-for-video-2715084038001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2715049237001_thumbnail-for-video-2715084038001.jpg?pubId=986049905001","","87052","AD_SUPPORTED","223","0","","",
"1286424325001","Mariano Rajoy se pronuncia tras triunfo en las elecciones","Mariano Rajoy se pronuncia tras triunfo en las elecciones","","1321827597438","1321827597438","1321827703670","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1286490194001_vs-1286478449001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1286490195001_th-1286478449001.jpg?pubId=986049905001","","236496","AD_SUPPORTED","194","0","","",
"1663828689001","Recorrido por las obras del Cabletren","Recorrido por las obras del Cabletren","","1338412301790","1338412301790","1338413063116","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1663827274001_ari-origin06-arc-162-1338412808250.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1663827273001_ari-origin06-arc-162-1338412807812.jpg?pubId=986049905001","","120280","AD_SUPPORTED","2207","0","","",
"1944987689001","Estreno de Guerreras y centauros","Estreno de Guerreras y centauros","","1351975309121","1351975309121","1351975490819","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1945110841001_vs-5095818d4d94b0e4aa05d3be-806787308001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1945110842001_th-5095818d4d94b0e4aa05d3be-806787308001.jpg?pubId=986049905001","","149746","AD_SUPPORTED","731","1","","",
"2536655364001","Eloy Torres - Internacionalista y profesor universitario","Eloy Torres - Internacionalista y profesor universitario","","1373404703983","1373404703983","1373410359876","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2536662218001_video-still-for-video-2536655364001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2536662217001_thumbnail-for-video-2536655364001.jpg?pubId=986049905001","","1814129","AD_SUPPORTED","198","0","","",
"1309573112001","Segundo resumen debate 4d candidatos presidenciales","Segundo resumen debate 4d candidatos presidenciales","","1323055139910","1323055139910","1323055626895","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1309609851001_vs-1309598605001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1309609852001_th-1309598605001.jpg?pubId=986049905001","","348184","AD_SUPPORTED","1076","0","","",
"2042362495001","Maquillaje adolescente día","Maquillaje adolescente día","","1355836907347","1355836907347","1355837784104","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2042476123001_vs-50d06debe4b0003708ccbbd7-807632867001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2042476124001_th-50d06debe4b0003708ccbbd7-807632867001.jpg?pubId=986049905001","","654873","AD_SUPPORTED","245","2","","",
"1221612151001","Misses compartieron con los medios","Misses compartieron con los medios","","1318801361383","1318801361383","1318801618379","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1221684492001_vs-1221677743001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1221684493001_th-1221677743001.jpg?pubId=986049905001","","179932","AD_SUPPORTED","2293","0","","",
"2188593963001","Michelle Obama sorprende en los premios Óscar","Michelle Obama sorprende en los premios Oscar","","1361805917460","1361805917460","1361806585641","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2188571310001_901868133-151-1361806527176.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2188571309001_901868133-151-1361806526988.jpg?pubId=986049905001","","53320","AD_SUPPORTED","3620","0","","",
"1747185148001","Comienza el recorrido de la Antorcha Olímpica por las calles de Londres","Comienza el recorrido de la Antorcha Olímpica por las calles de Londres","","1342906120613","1342906120613","1342906308536","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1747231161001_ari-origin06-arc-151-1342906304500.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1747231160001_ari-origin06-arc-151-1342906304079.jpg?pubId=986049905001","","74440","AD_SUPPORTED","210","0","","",
"1579119141001","Lila Morillo responde y canta","Lila Morillo responde y canta","","1335199725925","1335199725926","1335200606796","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1579173963001_vs-1579158909001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1579173964001_th-1579158909001.jpg?pubId=986049905001","","217595","AD_SUPPORTED","13","0","","",
"2475080835001","Pablo Dagnino - Cantante","Pablo Dagnino - Cantante","","1371079109865","1371079109865","1371080035858","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2475100383001_video-still-for-video-2475080835001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2475100382001_thumbnail-for-video-2475080835001.jpg?pubId=986049905001","","1328971","AD_SUPPORTED","231","0","","",
"1403682595001","Concierto Apocalyptica","Concierto Apocalyptica","","1327066601030","1327066601030","1327066864483","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1403723449001_vs-1403719430001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1403723450001_th-1403719430001.jpg?pubId=986049905001","","94181","AD_SUPPORTED","245","0","","",
"2046046066001","Investigadores descubren cómo entra el VIH en el sistema inmunológico","Investigadores descubren cómo entra el VIH en el sistema inmunológico","","1355945243486","1355945243486","1355945480756","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2046086459001_vs-50d2151be4b0701662d3b634-1592194035001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2046086460001_th-50d2151be4b0701662d3b634-1592194035001.jpg?pubId=986049905001","","91603","AD_SUPPORTED","343","0","","",
"1721531206001","Descubren particula 'bosón de Higgs'","Descubren particula 'bosón de Higgs'","","1341493105694","1341493105694","1356553289586","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1721542314001_vs-4ff58f718350b0e40a5c01a4-86366017001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1721542316001_th-4ff58f718350b0e40a5c01a4-86366017001.jpg?pubId=986049905001","","52988","AD_SUPPORTED","801","0","","",
"1149720868001","Chávez responde cuestionaro Proust","Chavez responde cuestionaro Proust","","1315511555694","1315513014580","1315513939698","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1149743559001_ari-origin07-arc-148-1315513691042.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1149743558001_ari-origin07-arc-148-1315513690650.jpg?pubId=986049905001","","241970","AD_SUPPORTED","661","0","","",
"2173799850001","No","No","","1361201294040","1361201294040","1361202703079","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2173869485001_vs-5122488ee4b03d6e57b40188-1592194037001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2173869486001_th-5122488ee4b03d6e57b40188-1592194037001.jpg?pubId=986049905001","","119839","AD_SUPPORTED","33","0","","",
"1708151120001","Aprende a hacerte un peinado con trenzas","Aprende a hacerte un peinado con trenzas","","1340736096508","1340736096508","1340736267482","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1708161237001_vs-4fea0260d636b0e4a607d654-1592194017001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1708161238001_th-4fea0260d636b0e4a607d654-1592194017001.jpg?pubId=986049905001","","160334","AD_SUPPORTED","1342","0","","",
"1644337914001","Humo en La Planta","Humo en La Planta","","1337268272604","1337268272604","1337269240647","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1644358227001_vs-1644349249001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1644358228001_th-1644349249001.jpg?pubId=986049905001","","54034","AD_SUPPORTED","7190","0","","",
"2023559635001","Chávez anunció nueva intervención quirúrgica","Chávez anunció nunva intervención quirurgica 2","","1355024372451","1355024372451","1362547784628","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2023678911001_vs-50c407f4e4b0958bce1d8efd-590065942001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2023678912001_th-50c407f4e4b0958bce1d8efd-590065942001.jpg?pubId=986049905001","","552496","AD_SUPPORTED","17783","6","","",
"1822743249001","Giordani habla de la inversión social del gobierno","Giordani habla de la inversión social del gobierno","","1346777622600","1346777622600","1346777734698","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1822766924001_vs-504632167ed9b0e4b7d8511b-1592194040001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1822766925001_th-504632167ed9b0e4b7d8511b-1592194040001.jpg?pubId=986049905001","","163608","AD_SUPPORTED","42","0","","",
"1526874702001","Letras Fundaseno","Letras Fundaseno","","1332533430137","1332533430137","1332533674073","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1526886991001_vs-1526884294001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1526886992001_th-1526884294001.jpg?pubId=986049905001","","148330","AD_SUPPORTED","260","0","","",
"2599031939001","Incendio Refineria PuertoLaCruz-Venezuela","Incendio Refineria PuertoLaCruz-Venezuela","","1376253397909","1376253397909","1376253434409","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2599076002001_vs-5207f5d5e4b08dad94ee5e91-1592194013001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2599076003001_th-5207f5d5e4b08dad94ee5e91-1592194013001.jpg?pubId=986049905001","","25473","AD_SUPPORTED","4883","1","","",
"1642729423001","Exposición de Botero","Exposición de Botero","","1337192019881","1337192019881","1337193880564","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1642724666001_ari-origin06-arc-151-1337193816889.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1642724665001_ari-origin06-arc-151-1337193816401.jpg?pubId=986049905001","","101309","AD_SUPPORTED","169","0","","",
"1889360380001","Economía global crecerá en 2012","Economía global crecerá en 2012","","1349810665775","1349810665775","1349811120784","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1889393574001_vs-507479e995afb0e42edfe144-86366017001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1889393575001_th-507479e995afb0e42edfe144-86366017001.jpg?pubId=986049905001","","94761","AD_SUPPORTED","27","0","","",
"2405319041001","Richard Blanco - Diputado AN","Richard Blanco - Diputado AN","","1369349691968","1369349691968","1369351159627","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2405303302001_video-still-for-video-2405319041001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2405303301001_thumbnail-for-video-2405319041001.jpg?pubId=986049905001","","1695359","AD_SUPPORTED","3834","0","","",
"2581541208001","Resumen de acuerdos bilaterales en reunión de cancilleres de Colombia y Venezuela","Resumen de acuerdos bilaterales en reunión de cancilleres de Colombia y Venezuela","","1375477196107","1375477196107","1375477266332","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2581571970001_vs-51fc1dcce4b008a06043370d-1592194042001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2581571972001_th-51fc1dcce4b008a06043370d-1592194042001.jpg?pubId=986049905001","","276713","AD_SUPPORTED","256","0","","",
"2382010966001","Latinoamérica marcó récord de inversiones extranjeras","Latinoamérica marcó récord de inversiones extranjeras","","1368566877992","1368566877992","1368567081214","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2382097495001_vs-5192ac5ee4b049d072000ba9-1592194039001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2382097496001_th-5192ac5ee4b049d072000ba9-1592194039001.jpg?pubId=986049905001","","93680","AD_SUPPORTED","56","0","","",
"1937115431001","Un día en la vida de Omar Catarí 2","Un día en la vida de Omar Catarí 2","","1351710493271","1351710493271","1351710705041","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1937153661001_vs-5091771df273b0e4f64dc802-672293881001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1937153662001_th-5091771df273b0e4f64dc802-672293881001.jpg?pubId=986049905001","","71913","AD_SUPPORTED","382","0","","",
"1738129957001","EEUU e Israel acuerdan para frenar proyecto nuclear iraní","EEUU e Israel acuerdan para frenar proyecto nuclear iraní","","1342470592160","1342470592160","1342471108530","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1738151829001_ari-origin06-arc-142-1342471098848.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1738151828001_ari-origin06-arc-142-1342471098360.jpg?pubId=986049905001","","87440","AD_SUPPORTED","69","0","","",
"2442584449001","Gustavo Rojas Matute - Economista","Gustavo Rojas Matute - Economista-20130606-171017_446","","1370557414620","1370557414620","1370648968183","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2442556010001_video-still-for-video-2442584449001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2442556009001_thumbnail-for-video-2442584449001.jpg?pubId=986049905001","","1208715","AD_SUPPORTED","28","0","","",
"1620007289001","Nuevo esquema de prestaciones reivindica reforma de 1997 ","Nuevo esquema de prestaciones reivindica reforma de 1997 ","","1336074864528","1336074864528","1336075293724","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1620011836001_vs-1620003709001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1620011837001_th-1620003709001.jpg?pubId=986049905001","","104049","AD_SUPPORTED","561","0","","",
"1383590367001","Ferrari y Ducati calientan motores en Italia","Ferrari y Ducati calientan motores en Italia","","1326297974215","1326297974215","1326298358116","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1383635565001_ari-origin06-arc-149-1326298291263.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1383635564001_ari-origin06-arc-149-1326298290846.jpg?pubId=986049905001","","52385","AD_SUPPORTED","159","0","","",
"1699162063001","Claudio Fermín (1998)","Claudio Fermín (1998)","","1340222160626","1340222160626","1340222183044","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1699187562001_vs-4fe22ad06facb0e477497d8c-1592194019001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1699187563001_th-4fe22ad06facb0e477497d8c-1592194019001.jpg?pubId=986049905001","","24900","AD_SUPPORTED","2758","0","","",
"1427916407001","Marinos de Anzoátegui","Marinos de Anzoátegui","","1328124316945","1328124316945","1328127990603","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1427926750001_vs-1427922481001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1427926751001_th-1427922481001.jpg?pubId=986049905001","","82106","AD_SUPPORTED","65","0","","",
"1769453296001","Imitadora de Marilyn Monroe","Imitadora de Marilyn Monroe","","1344026891387","1344026891387","1344027239684","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1769478140001_vs-501c390b0c41b0e4372fe0a6-1206954750001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1769478141001_th-501c390b0c41b0e4372fe0a6-1206954750001.jpg?pubId=986049905001","","111400","AD_SUPPORTED","207","0","","",
"2652029272001","Félix Palazzi - Teólogo","Félix Palazzi - Teólogo","","1378411501888","1378411501888","1380655894936","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2652080638001_vs-5228e3ede4b005116efd4ff6-767904723001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2652080639001_th-5228e3ede4b005116efd4ff6-767904723001.jpg?pubId=986049905001","","1225271","AD_SUPPORTED","276","1","","",
"2212198441001","Testimonios en la Academia Militar","Testimonios en la Academia Militar","","1362758434365","1362758434365","1362759796308","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2212203784001_video-still-for-video-2212198441001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2212203783001_thumbnail-for-video-2212198441001.jpg?pubId=986049905001","","63066","AD_SUPPORTED","730","1","","",
"2013847847001","Manifestaciones Egipto","Manifestaciones Egipto","","1354735645133","1354735645133","1354736116814","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2013893032001_vs-50bfa01de4b03111ecca97c3-782203298001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2013895257001_th-50bfa01de4b03111ecca97c3-782203298001.jpg?pubId=986049905001","","54640","AD_SUPPORTED","25","0","","",
"1573527544001","Una animación presagia un triunfo del Barsa","Una animación presagia un triunfo del Barsa","","1334935645586","1334935645586","1334950436500","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1573546329001_vs-1573545887001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1573546330001_th-1573545887001.jpg?pubId=986049905001","","29095","AD_SUPPORTED","1261","0","","",
"2369440981001","José Manuel Aller - Ingeniro Electricista","José Manuel Aller - Ingeniro Electricista","","1368145645404","1368145645404","1368146044314","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2369540641001_vs-518c3eede4b049d071ff4a38-782203297001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2369540642001_th-518c3eede4b049d071ff4a38-782203297001.jpg?pubId=986049905001","","809510","AD_SUPPORTED","27","0","","",
"1732225188001","Ensalada de papa capresa","Ensalada de papa capresa","","1342113893616","1342113893616","1342208898534","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1732248360001_vs-4fff08653c37b0e40a3131a7-1592194044001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1732248361001_th-4fff08653c37b0e40a3131a7-1592194044001.jpg?pubId=986049905001","","325684","AD_SUPPORTED","711","0","","",
"1222478111001","La duquesa de Alba presenta sus memorias","La duquesa de Alba presenta sus memorias","","1318880571670","1318880571670","1318881168769","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1222832704001_vs-1222780594001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1222832705001_th-1222780594001.jpg?pubId=986049905001","","70682","AD_SUPPORTED","363","0","","",
"2702675288001","Despedida Mariano Rivera","Despedida Mariano Rivera","","1380388460065","1380388460065","1380388549914","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2702728397001_vs-52470e6de4b0c576ac10760d-672293878001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2702728398001_th-52470e6de4b0c576ac10760d-672293878001.jpg?pubId=986049905001","","94877","AD_SUPPORTED","571","6","","",
"1678647886001","Comienza la cuenta regresiva en Polonia de cara a la Eurocopa","Comienza la cuenta regresiva en Polonia de cara a la Eurocopa","","1339080531482","1339080531482","1339080821697","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1678650544001_vs-4fd0bf536f28b0e4d578f1b0-86366017001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1678650545001_th-4fd0bf536f28b0e4d578f1b0-86366017001.jpg?pubId=986049905001","","60999","AD_SUPPORTED","99","0","","",
"2238136574001","Capriles Ciudad Bolívar","Capriles Ciudad Bolívar","","1363718306718","1363718306718","1363718957918","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2238152157001_vs-5148b0a2e4b064b78be4afc7-782203291001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2238152158001_th-5148b0a2e4b064b78be4afc7-782203291001.jpg?pubId=986049905001","","997064","AD_SUPPORTED","157","0","","",
"2569872789001","Campamento de surf para campeones","Campamento de surf para campeones","","1374962852407","1374962852407","1374963607130","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2569717637001_video-still-for-video-2569872789001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2569717636001_thumbnail-for-video-2569872789001.jpg?pubId=986049905001","","252912","AD_SUPPORTED","584","0","","",
"2149167997001","Planta de tratamiento de Lixiviados y Biogas de la Bonanza","Planta de tratamiento de Lixiviados y Biogas de la Bonanza","","1360259194546","1360259194546","1360259434328","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2149173534001_vs-5113e87ae4b091d66b6358da-782203293001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2149173536001_th-5113e87ae4b091d66b6358da-782203293001.jpg?pubId=986049905001","","98476","AD_SUPPORTED","603","1","","",
"2670465794001","Twitter quiere salir a bolsa","Twitter quiere salir a bolsa","","1379101927550","1379101927550","1379102075163","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2670494880001_vs-52336ce7e4b0609cecf4f872-767904722001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2670494881001_th-52336ce7e4b0609cecf4f872-767904722001.jpg?pubId=986049905001","","99823","AD_SUPPORTED","44","0","","",
"1269570847001","Franco de Vita brilló en el Grammy Latino","Franco de Vita brilló en el Grammy Latino","","1321015641723","1321015641723","1321015838077","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1269604125001_vs-1269594226001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1269604126001_th-1269594226001.jpg?pubId=986049905001","","81154","AD_SUPPORTED","1685","0","","",
"1273531679001","Policia de Rio de Janeiro libera favela de la Rocinha","Policia de Rio de Janeiro libera favela de la Rocinha","","1321216177648","1321216177648","1321216303816","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1273573289001_vs-1273569357001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_1273573290001_th-1273569357001.jpg?pubId=986049905001","","95318","AD_SUPPORTED","963","0","","",
"2000781222001","Reflexiones del paro por Socorro Hernández-Parte I","Reflexiones del paro por Socorro Hernández-Parte I","","1354309285464","1354309285464","1354310950238","","","","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2000792595001_vs-50b91ea5e4b0b24684bc0f72-672293879001.jpg?pubId=986049905001","http://brightcove.vo.llnwd.net/e1/pd/986049905001/986049905001_2000792596001_th-50b91ea5e4b0b24684bc0f72-672293879001.jpg?pubId=986049905001","","259135","AD_SUPPORTED","","","","",
